交易序號,信用卡ID,客戶ID,刷卡日期,刷卡產品產業分類,刷卡類型,刷卡金額,刷卡地點
24907,12596,4493,7/23/12,13_交通(含加值),一般消費,654,國內
24908,12797,19483,7/23/12,15_休閒文化,一般消費,450,國內
24909,12797,19483,7/23/12,10_藥妝,一般消費,662,國內
24912,12989,3044,7/23/12,06_公用事業,一般消費,20,國內
24913,12989,3044,7/23/12,06_公用事業,一般消費,20,國內
24914,12989,3044,7/23/12,06_公用事業,一般消費,20,國內
24919,13327,605,7/23/12,06_公用事業,一般消費,10,國內
24920,13327,605,7/23/12,06_公用事業,一般消費,10,國內
24921,13327,605,7/23/12,06_公用事業,一般消費,10,國內
24922,13327,605,7/23/12,06_公用事業,一般消費,15,國內
24923,13327,605,7/23/12,06_公用事業,一般消費,50,國內
24924,13327,605,7/23/12,06_公用事業,一般消費,60,國內
24925,13327,605,7/23/12,06_公用事業,一般消費,60,國內
24926,13327,605,7/23/12,06_公用事業,一般消費,70,國內
24929,14044,9125,7/23/12,13_交通(含加值),一般消費,653,國內
24931,14554,89,7/23/12,12_量販超市,一般消費,2398,國內
24935,15130,5978,7/23/12,15_休閒文化,一般消費,290,國內
24937,15180,920,7/23/12,13_交通(含加值),一般消費,2222,國內
24938,15489,12967,7/23/12,12_量販超市,一般消費,1250,國內
24952,17286,17586,7/23/12,12_量販超市,一般消費,450,國內
24953,17286,17586,7/23/12,12_量販超市,一般消費,1283,國內
24963,18653,9051,7/23/12,10_藥妝,一般消費,1025,國內
24966,6448,15195,7/24/12,11_3C居家電信,一般消費,3059,國內
24967,6826,13687,7/24/12,11_3C居家電信,一般消費,2137,國內
24968,6847,5287,7/24/12,10_藥妝,一般消費,1300,國內
24980,12077,6118,7/24/12,10_藥妝,一般消費,1720,國內
24985,12989,3044,7/24/12,06_公用事業,一般消費,10,國內
24986,12989,3044,7/24/12,06_公用事業,一般消費,10,國內
24987,13327,605,7/24/12,06_公用事業,一般消費,10,國內
24988,13327,605,7/24/12,06_公用事業,一般消費,70,國內
24996,17706,10121,7/24/12,03_保險,一般消費,826,國內
24997,17706,10121,7/24/12,03_保險,一般消費,1404,國內
24998,17706,10121,7/24/12,16_無店舖,一般消費,1580,國內
24999,18174,1747,7/24/12,03_保險,一般消費,1008,國內
25003,18653,9051,7/24/12,10_藥妝,一般消費,124,國內
25010,6448,15195,7/25/12,07_百貨,一般消費,799,國內
25011,6448,15195,7/25/12,07_百貨,一般消費,1526,國內
25014,6826,13687,7/25/12,12_量販超市,一般消費,1631,國內
25015,6826,13687,7/25/12,02_學費/教育,一般消費,3600,國內
25026,9338,10195,7/25/12,13_交通(含加值),一般消費,1122,國內
25027,9387,16756,7/25/12,11_3C居家電信,一般消費,183,國內
25028,9387,16756,7/25/12,11_3C居家電信,一般消費,183,國內
25029,9387,16756,7/25/12,11_3C居家電信,一般消費,183,國內
25030,9625,4028,7/25/12,11_3C居家電信,一般消費,146,國內
25038,10740,17190,7/25/12,11_3C居家電信,一般消費,183,國內
25039,10740,17190,7/25/12,11_3C居家電信,一般消費,183,國內
25040,10740,17190,7/25/12,11_3C居家電信,一般消費,237,國內
25041,10740,17190,7/25/12,11_3C居家電信,一般消費,362,國內
25043,11167,14466,7/25/12,12_量販超市,一般消費,3612,國內
25058,12989,3044,7/25/12,06_公用事業,一般消費,20,國內
25061,13327,605,7/25/12,06_公用事業,一般消費,40,國內
25062,13327,605,7/25/12,06_公用事業,一般消費,100,國內
25067,14411,1314,7/25/12,16_無店舖,分期消費,660,國內
25079,17495,13863,7/25/12,11_3C居家電信,一般消費,866,國內
25080,17706,10121,7/25/12,13_交通(含加值),一般消費,125,國內
25081,17706,10121,7/25/12,13_交通(含加值),一般消費,168,國內
25082,17746,17586,7/25/12,11_3C居家電信,一般消費,209,國內
25083,18162,11368,7/25/12,09_餐飲,一般消費,2873,國內
25090,1431,5287,7/26/12,07_百貨,一般消費,312,國內
25091,1431,5287,7/26/12,09_餐飲,一般消費,398,國內
25094,7582,13546,7/26/12,12_量販超市,一般消費,499,國內
25096,9338,10195,7/26/12,06_公用事業,一般消費,1597,國內
25099,10102,6256,7/26/12,06_公用事業,一般消費,188,國內
25100,10102,6256,7/26/12,06_公用事業,一般消費,902,國內
25101,10205,13546,7/26/12,12_量販超市,一般消費,4755,國內
25108,11774,8032,7/26/12,13_交通(含加值),一般消費,200,國內
25109,11774,8032,7/26/12,13_交通(含加值),一般消費,200,國內
25117,12596,4493,7/26/12,06_公用事業,一般消費,1337,國內
25123,14229,4210,7/26/12,13_交通(含加值),一般消費,1104,國內
25124,14229,4210,7/26/12,12_量販超市,一般消費,1153,國內
25127,15713,15195,7/26/12,12_量販超市,一般消費,9015,國內
25137,18653,9051,7/26/12,10_藥妝,一般消費,139,國內
25140,1774,13303,7/27/12,13_交通(含加值),一般消費,500,國內
25146,6826,13687,7/27/12,10_藥妝,一般消費,1739,國內
25151,9472,1611,7/27/12,07_百貨,一般消費,700,國內
25152,9757,5286,7/27/12,13_交通(含加值),一般消費,1427,國內
25162,13327,605,7/27/12,06_公用事業,一般消費,45,國內
25166,14229,4210,7/27/12,12_量販超市,一般消費,645,國內
25176,17706,10121,7/27/12,13_交通(含加值),一般消費,195,國內
25177,18162,11368,7/27/12,09_餐飲,一般消費,1000,國內
25178,18375,1250,7/27/12,14_旅遊,一般消費,18600,國內
25179,18653,9051,7/27/12,10_藥妝,一般消費,179,國內
25182,1431,5287,7/30/12,07_百貨,一般消費,1199,國內
25184,6448,15195,7/30/12,09_餐飲,一般消費,2156,國內
25185,6448,15195,7/30/12,11_3C居家電信,一般消費,3992,國內
25194,8249,6687,7/30/12,07_百貨,分期消費,26000,國內
25205,12125,17260,7/30/12,12_量販超市,一般消費,2292,國內
25215,12956,14127,7/30/12,12_量販超市,一般消費,649,國內
25216,12956,14127,7/30/12,12_量販超市,一般消費,1999,國內
25217,12956,14127,7/30/12,12_量販超市,一般消費,4091,國內
25218,12989,3044,7/30/12,06_公用事業,一般消費,10,國內
25219,12989,3044,7/30/12,06_公用事業,一般消費,10,國內
25220,12989,3044,7/30/12,06_公用事業,一般消費,20,國內
25222,13327,605,7/30/12,06_公用事業,一般消費,10,國內
25223,13327,605,7/30/12,06_公用事業,一般消費,10,國內
25224,13327,605,7/30/12,06_公用事業,一般消費,10,國內
25225,13327,605,7/30/12,06_公用事業,一般消費,10,國內
25226,13327,605,7/30/12,06_公用事業,一般消費,10,國內
25227,13327,605,7/30/12,06_公用事業,一般消費,20,國內
25228,13327,605,7/30/12,06_公用事業,一般消費,20,國內
25229,13327,605,7/30/12,06_公用事業,一般消費,40,國內
25230,13327,605,7/30/12,06_公用事業,一般消費,100,國內
25231,13327,605,7/30/12,06_公用事業,一般消費,160,國內
25237,14229,4210,7/30/12,12_量販超市,一般消費,12,國內
25238,14229,4210,7/30/12,12_量販超市,一般消費,3099,國內
25239,14554,89,7/30/12,12_量販超市,一般消費,907,國內
25246,15250,6527,7/30/12,12_量販超市,一般消費,2336,國內
25252,16097,8927,7/30/12,12_量販超市,一般消費,673,國內
25266,17660,2762,7/30/12,07_百貨,一般消費,480,國內
25272,18653,9051,7/30/12,10_藥妝,一般消費,139,國內
25278,6619,19859,7/31/12,15_休閒文化,一般消費,970,國內
25279,6826,13687,7/31/12,11_3C居家電信,一般消費,1803,國內
25293,12989,3044,7/31/12,06_公用事業,一般消費,20,國內
25294,13327,605,7/31/12,06_公用事業,一般消費,10,國內
25295,13327,605,7/31/12,06_公用事業,一般消費,60,國內
25297,14044,9125,7/31/12,13_交通(含加值),一般消費,697,國內
25300,14636,13687,7/31/12,13_交通(含加值),一般消費,1000,國內
25305,16711,5196,7/31/12,12_量販超市,一般消費,1062,國內
25307,18162,11368,7/31/12,11_3C居家電信,一般消費,341,國內
25308,18162,11368,7/31/12,11_3C居家電信,一般消費,905,國內
25309,18162,11368,7/31/12,11_3C居家電信,一般消費,1195,國內
25316,1431,5287,8/1/12,09_餐飲,一般消費,400,國內
25324,6826,13687,8/1/12,13_交通(含加值),一般消費,700,國內
25325,6826,13687,8/1/12,12_量販超市,一般消費,1477,國內
25333,9338,10195,8/1/12,13_交通(含加值),一般消費,1684,國內
25349,11921,17157,8/1/12,08_精品,一般消費,6808,國內
25351,12754,3405,8/1/12,13_交通(含加值),一般消費,627,國內
25353,12989,3044,8/1/12,06_公用事業,一般消費,10,國內
25354,13174,9988,8/1/12,12_量販超市,一般消費,2698,國內
25355,13327,605,8/1/12,06_公用事業,一般消費,10,國內
25356,13327,605,8/1/12,06_公用事業,一般消費,10,國內
25357,13327,605,8/1/12,06_公用事業,一般消費,50,國內
25360,15180,920,8/1/12,13_交通(含加值),一般消費,2506,國內
25366,17660,2762,8/1/12,07_百貨,一般消費,1280,國內
25367,17706,10121,8/1/12,13_交通(含加值),一般消費,100,國內
25368,17746,17586,8/1/12,07_百貨,一般消費,898,國內
25370,18375,1250,8/1/12,14_旅遊,一般消費,800,國內
25373,18653,9051,8/1/12,13_交通(含加值),一般消費,90,國內
25376,10646,19639,8/2/12,13_交通(含加值),一般消費,1029,國內
25378,11921,17157,8/2/12,13_交通(含加值),一般消費,1727,國內
25398,6448,15195,8/3/12,10_藥妝,一般消費,1025,國內
25401,6619,19859,8/3/12,12_量販超市,一般消費,391,國內
25409,8915,1809,8/3/12,14_旅遊,一般消費,2000,國內
25411,9338,10195,8/3/12,13_交通(含加值),一般消費,500,國內
25412,9338,10195,8/3/12,10_藥妝,一般消費,1100,國內
25416,10646,19639,8/3/12,08_精品,一般消費,382,國內
25422,11976,3368,8/3/12,12_量販超市,一般消費,503,國內
25435,14229,4210,8/3/12,12_量販超市,一般消費,1896,國內
25436,15180,920,8/3/12,15_休閒文化,一般消費,372,國內
25445,17660,2762,8/3/12,11_3C居家電信,一般消費,1703,國內
25449,18653,9051,8/3/12,10_藥妝,一般消費,750,國內
25459,6735,9988,8/6/12,13_交通(含加值),一般消費,1838,國內
25475,9338,10195,8/6/12,13_交通(含加值),一般消費,392,國內
25480,10740,17190,8/6/12,03_保險,一般消費,8981,國外
25490,12077,6118,8/6/12,13_交通(含加值),一般消費,1927,國內
25491,12077,6118,8/6/12,15_休閒文化,一般消費,3696,國內
25497,12797,19483,8/6/12,15_休閒文化,一般消費,480,國內
25499,12989,3044,8/6/12,06_公用事業,一般消費,10,國內
25500,12989,3044,8/6/12,06_公用事業,一般消費,10,國內
25501,12989,3044,8/6/12,06_公用事業,一般消費,10,國內
25502,12989,3044,8/6/12,06_公用事業,一般消費,20,國內
25505,13327,605,8/6/12,06_公用事業,一般消費,10,國內
25506,13327,605,8/6/12,06_公用事業,一般消費,10,國內
25507,13327,605,8/6/12,06_公用事業,一般消費,10,國內
25508,13327,605,8/6/12,06_公用事業,一般消費,15,國內
25509,13327,605,8/6/12,06_公用事業,一般消費,50,國內
25510,13327,605,8/6/12,06_公用事業,一般消費,70,國內
25511,13327,605,8/6/12,06_公用事業,一般消費,80,國內
25512,13327,605,8/6/12,06_公用事業,一般消費,160,國內
25513,13327,605,8/6/12,06_公用事業,一般消費,160,國內
25518,14750,7293,8/6/12,14_旅遊,一般消費,21800,國內
25521,15130,5978,8/6/12,13_交通(含加值),一般消費,1515,國內
25523,15250,6527,8/6/12,12_量販超市,一般消費,1042,國內
25530,16711,5196,8/6/12,12_量販超市,一般消費,1200,國內
25534,17549,5969,8/6/12,12_量販超市,一般消費,1200,國內
25535,17681,7327,8/6/12,12_量販超市,一般消費,4896,國內
25542,18375,1250,8/6/12,14_旅遊,一般消費,490,國內
25543,18375,1250,8/6/12,14_旅遊,一般消費,10894,國內
25548,1774,13303,8/7/12,12_量販超市,一般消費,1225,國內
25549,1774,13303,8/7/12,12_量販超市,一般消費,1287,國內
25559,6448,15195,8/7/12,15_休閒文化,一般消費,120,國外
25560,6448,15195,8/7/12,08_精品,一般消費,1900,國內
25563,6826,13687,8/7/12,12_量販超市,一般消費,1174,國內
25568,8088,15580,8/7/12,11_3C居家電信,一般消費,550,國內
25571,9338,10195,8/7/12,05_捐贈,一般消費,300,國內
25572,10102,6256,8/7/12,06_公用事業,一般消費,375,國內
25576,10646,19639,8/7/12,13_交通(含加值),一般消費,692,國內
25577,10646,19639,8/7/12,11_3C居家電信,一般消費,800,國內
25578,10646,19639,8/7/12,06_公用事業,一般消費,1017,國內
25586,12797,19483,8/7/12,14_旅遊,一般消費,5000,國內
25588,13327,605,8/7/12,03_保險,一般消費,2758,國內
25596,15250,6527,8/7/12,12_量販超市,一般消費,728,國內
25604,17660,2762,8/7/12,13_交通(含加值),一般消費,490,國內
25605,17660,2762,8/7/12,13_交通(含加值),一般消費,490,國內
25606,17660,2762,8/7/12,13_交通(含加值),一般消費,675,國內
25607,17660,2762,8/7/12,12_量販超市,一般消費,867,國內
25608,17706,10121,8/7/12,03_保險,一般消費,176,國內
25612,18653,9051,8/7/12,10_藥妝,一般消費,130,國內
25615,6448,15195,8/8/12,09_餐飲,一般消費,1832,國內
25616,6448,15195,8/8/12,12_量販超市,一般消費,2233,國內
25619,6651,1958,8/8/12,12_量販超市,一般消費,1414,國內
25625,7414,106,8/8/12,10_藥妝,一般消費,290,國內
25628,9338,10195,8/8/12,13_交通(含加值),一般消費,606,國內
25645,12989,3044,8/8/12,06_公用事業,一般消費,80,國內
25646,12989,3044,8/8/12,06_公用事業,一般消費,140,國內
25649,13327,605,8/8/12,06_公用事業,一般消費,10,國內
25650,13327,605,8/8/12,06_公用事業,一般消費,30,國內
25651,13327,605,8/8/12,06_公用事業,一般消費,70,國內
25654,14636,13687,8/8/12,13_交通(含加值),一般消費,1000,國內
25666,17746,17586,8/8/12,15_休閒文化,一般消費,348,國內
25667,17746,17586,8/8/12,16_無店舖,一般消費,1699,國內
25668,17746,17586,8/8/12,16_無店舖,一般消費,1728,國內
25669,18122,3219,8/8/12,07_百貨,一般消費,690,國內
25671,18653,9051,8/8/12,13_交通(含加值),一般消費,90,國內
25672,18653,9051,8/8/12,10_藥妝,一般消費,238,國內
25675,6619,19859,8/9/12,15_休閒文化,一般消費,7200,國內
25689,12956,14127,8/9/12,12_量販超市,一般消費,2764,國內
25690,12989,3044,8/9/12,06_公用事業,一般消費,10,國內
25693,14044,9125,8/9/12,13_交通(含加值),一般消費,1000,國內
25694,14229,4210,8/9/12,12_量販超市,一般消費,1736,國內
25702,17660,2762,8/9/12,07_百貨,一般消費,599,國內
25717,9691,9209,8/10/12,11_3C居家電信,一般消費,339,國內
25724,10646,19639,8/10/12,13_交通(含加值),一般消費,692,國內
25740,13513,9125,8/10/12,11_3C居家電信,一般消費,335,國內
25743,14044,9125,8/10/12,13_交通(含加值),一般消費,150,國內
25747,15147,18700,8/10/12,12_量販超市,一般消費,3610,國內
25748,15180,920,8/10/12,13_交通(含加值),一般消費,2772,國內
25749,15250,6527,8/10/12,08_精品,一般消費,1501,國內
25750,18345,10699,8/10/12,06_公用事業,一般消費,4583,國內
25751,18653,9051,8/10/12,10_藥妝,一般消費,688,國內
25762,6448,15195,8/13/12,07_百貨,一般消費,1900,國內
25763,6448,15195,8/13/12,07_百貨,一般消費,2786,國內
25764,6448,15195,8/13/12,15_休閒文化,一般消費,4766,國內
25767,6577,4874,8/13/12,07_百貨,一般消費,998,國內
25771,7016,861,8/13/12,14_旅遊,一般消費,10488,國外
25779,8485,773,8/13/12,07_百貨,一般消費,1153,國內
25787,10646,19639,8/13/12,07_百貨,一般消費,190,國內
25791,11130,19504,8/13/12,07_百貨,一般消費,650,國內
25802,11921,17157,8/13/12,13_交通(含加值),一般消費,236,國內
25804,12077,6118,8/13/12,13_交通(含加值),一般消費,1893,國內
25810,12596,4493,8/13/12,13_交通(含加值),一般消費,697,國內
25811,12596,4493,8/13/12,13_交通(含加值),一般消費,1166,國內
25812,12797,19483,8/13/12,15_休閒文化,一般消費,480,國內
25813,12820,1896,8/13/12,09_餐飲,一般消費,1080,國內
25817,12989,3044,8/13/12,06_公用事業,一般消費,20,國內
25818,12989,3044,8/13/12,06_公用事業,一般消費,20,國內
25819,12989,3044,8/13/12,06_公用事業,一般消費,20,國內
25824,13327,605,8/13/12,06_公用事業,一般消費,10,國內
25825,13327,605,8/13/12,06_公用事業,一般消費,20,國內
25826,13327,605,8/13/12,06_公用事業,一般消費,20,國內
25827,13327,605,8/13/12,06_公用事業,一般消費,30,國內
25828,13327,605,8/13/12,06_公用事業,一般消費,40,國內
25829,13327,605,8/13/12,06_公用事業,一般消費,150,國內
25830,13327,605,8/13/12,06_公用事業,一般消費,160,國內
25835,14229,4210,8/13/12,12_量販超市,一般消費,430,國內
25839,15180,920,8/13/12,13_交通(含加值),一般消費,905,國內
25860,17549,5969,8/13/12,16_無店舖,一般消費,400,國內
25861,17681,7327,8/13/12,12_量販超市,一般消費,2038,國內
25862,17706,10121,8/13/12,14_旅遊,一般消費,495,國內
25873,18653,9051,8/13/12,13_交通(含加值),一般消費,100,國內
25874,41,2027,8/14/12,12_量販超市,一般消費,6175,國內
25876,6826,13687,8/14/12,13_交通(含加值),一般消費,290,國內
